player_id,full_name,position,team,jersey_number,birth_city,birth_state_province,birth_country,birthdate,nationality,height,weight_lbs,birth_lat,birth_lon
8480995,Pontus Holmberg,R,TBL,29,Vasteras,,SWE,1999-03-09,,"6'0""",201,59.6110992,16.5463679
8483752,Dominic James,C,TBL,17,Plymouth,Michigan,USA,2002-07-03,,"6'0""",190,42.3712000,-83.4675021
8476453,Nikita Kucherov,R,TBL,86,Maykop,,RUS,1993-06-17,,"6'0""",173,44.6062079,40.1040530
8477426,Nick Paul,L,TBL,20,Mississauga,Ontario,CAN,1995-03-20,,"6'4""",234,43.5801288,-79.6479803
8470621,Corey Perry,R,TBL,10,Peterborough,Ontario,CAN,1985-05-16,,"6'3""",210,-43.5251686,172.6407554
8478010,Brayden Point,C,TBL,21,Calgary,Alberta,CAN,1996-03-13,,"5'11""",177,51.0414312,-114.0176929
8477149,Scott Sabourin,R,TBL,46,Orleans,Ontario,CAN,1992-07-30,,"6'3""",205,-43.5341183,172.6389512
8483398,Declan Carlile,D,TBL,67,Hartland,Michigan,USA,2000-05-18,,"6'3""",190,42.6566970,-83.7530022
8478416,Erik Cernak,D,TBL,81,Kosice,,SVK,1997-05-28,,"6'4""",230,50.1797445,15.5349958
8481719,Max Crozier,D,TBL,24,Calgary,Alberta,CAN,2000-04-19,,"6'3""",204,51.0414312,-114.0176929
8480426,Charle-Edouard D'Astous,D,TBL,51,Rimouski,Quebec,CAN,1998-04-21,,"6'2""",211,48.4501550,-68.5299680
8475167,Victor Hedman,D,TBL,77,Ornskoldsvik,,SWE,1990-12-18,,"6'7""",244,63.2888613,18.7160209
8482929,Emil Lilleberg,D,TBL,78,Sarpsborg,,NOR,2001-02-02,,"6'3""",215,59.2549550,11.2297811
8474151,Ryan McDonagh,D,TBL,27,St. Paul,Minnesota,USA,1989-06-13,,"6'1""",216,44.9497487,-93.0931028
8482655,J.J. Moser,D,TBL,90,Biel,,CHE,2000-06-06,,"6'2""",183,47.1447314,7.2724890
8478178,Darren Raddysh,D,TBL,43,Toronto,Ontario,CAN,1996-02-28,,"6'1""",202,43.7251226,-79.5514013
8477463,Steven Santini,D,TBL,16,Bronxville,New York,USA,1995-03-07,,"6'3""",217,40.9381544,-73.8320784
8477992,Jonas Johansson,G,TBL,31,Gavle,,SWE,1995-09-19,,"6'5""",220,60.6750132,17.1467019
8476883,Andrei Vasilevskiy,G,TBL,88,Tyumen,,RUS,1994-07-25,,"6'4""",223,57.1802418,65.7279366
8484158,Easton Cowan,R,TOR,53,Mount Brydges,Ontario,CAN,2005-05-20,,"6'0""",190,42.9097165,-81.4957317
8477503,Max Domi,C,TOR,11,Winnipeg,Manitoba,CAN,1995-03-02,,"5'10""",208,49.8825429,-97.1499315
8480870,Bo Groulx,C,TOR,29,Rouen,,FRA,2000-02-06,,"6'2""",202,49.4404591,1.0939658
8475714,Calle Jarnkrok,C,TOR,19,Gavle,,SWE,1991-09-25,,"6'0""",193,60.6750132,17.1467019
8478057,Dakota Joshua,C,TOR,81,Dearborn,Michigan,USA,1996-05-15,,"6'3""",218,42.3222599,-83.1763145
8482720,Matthew Knies,L,TOR,23,Phoenix,Arizona,USA,2002-10-17,,"6'3""",232,33.4484367,-112.0741410
8478904,Steven Lorentz,C,TOR,18,Kitchener,Ontario,CAN,1996-04-13,,"6'4""",219,43.4497181,-80.4910447
8481711,Matias Maccelli,L,TOR,63,Turku,,FIN,2000-10-14,,"5'11""",187,60.4515942,22.2669988
8479318,Auston Matthews,C,TOR,34,San Ramon,California,USA,1997-09-17,,"6'3""",215,37.7648021,-121.9544387
8477939,William Nylander,R,TOR,88,Calgary,Alberta,CAN,1996-05-01,,"6'0""",200,51.0414312,-114.0176929
8479543,Michael Pezzetta,L,TOR,61,Toronto,Ontario,CAN,1998-03-13,,"6'1""",222,43.7251226,-79.5514013
8484901,Jacob Quillan,C,TOR,26,Dartmouth,Nova Scotia,CAN,2002-02-02,,"6'1""",204,43.7046757,-72.2942089
8481582,Nicholas Robertson,L,TOR,89,Pasadena,California,USA,2001-09-11,,"5'9""",180,34.1476507,-118.1441550
8475166,John Tavares,C,TOR,91,Mississauga,Ontario,CAN,1990-09-20,,"6'1""",217,43.5801288,-79.6479803
8481122,Simon Benoit,D,TOR,2,Laval,Quebec,CAN,1998-09-19,,"6'4""",210,48.0706687,-0.7734022
8478443,Brandon Carlo,D,TOR,25,Colorado Springs,Colorado,USA,1996-11-26,,"6'5""",227,38.8339578,-104.8253480
8475171,Oliver Ekman-Larsson,D,TOR,95,Karlskrona,,SWE,1991-07-17,,"6'2""",190,56.1621073,15.5866422
8476931,Jake McCabe,D,TOR,22,Eau Claire,Wisconsin,USA,1993-10-12,,"6'1""",210,44.8113490,-91.4984941
8479026,Philippe Myers,D,TOR,51,Moncton,New Brunswick,CAN,1997-01-25,,"6'5""",221,46.0985679,-64.8004265
8476853,Morgan Rielly,D,TOR,44,Vancouver,British Columbia,CAN,1994-03-09,,"6'1""",219,49.2555365,-123.1149370
8479442,Troy Stecher,D,TOR,28,Richmond,British Columbia,CAN,1994-04-07,,"5'10""",184,49.1757480,-123.1323732
8475690,Chris Tanev,D,TOR,8,Toronto,Ontario,CAN,1989-12-20,,"6'3""",200,43.7251226,-79.5514013
8476932,Anthony Stolarz,G,TOR,41,Edison,New Jersey,USA,1994-01-20,,"6'6""",248,40.5005351,-74.3983939
8479361,Joseph Woll,G,TOR,60,Dardenne Prairie,Missouri,USA,1998-07-12,,"6'3""",212,38.7694969,-90.7290157
8479619,Michael Carcone,L,UTA,53,Ajax,Ontario,CAN,1996-05-19,,"5'9""",182,-43.5799769,170.6526116
8483431,Logan Cooley,C,UTA,92,Pittsburgh,Pennsylvania,USA,2004-05-04,,"6'0""",191,40.4406968,-80.0025666
8478474,Lawson Crouse,L,UTA,67,Mt. Brydges,Ontario,CAN,1997-06-23,,"6'4""",214,42.9097165,-81.4957317
8482699,Dylan Guenther,R,UTA,11,Edmonton,Alberta,CAN,2003-04-10,,"6'1""",191,53.5137810,-113.5396230
8480849,Barrett Hayton,C,UTA,27,Peterborough,Ontario,CAN,2000-06-09,,"6'1""",200,-43.5251686,172.6407554
8479343,Clayton Keller,R,UTA,9,Chesterfield,Missouri,USA,1998-07-29,,"5'10""",175,38.6581764,-90.5680617
8477021,Alexander Kerfoot,C,UTA,15,Vancouver,British Columbia,CAN,1994-08-11,,"5'11""",185,49.2555365,-123.1149370
8480855,Jack McBain,C,UTA,22,Toronto,Ontario,CAN,2000-01-06,,"6'4""",219,43.7251226,-79.5514013
8477070,Liam O'Brien,C,UTA,38,Halifax,Nova Scotia,CAN,1994-07-29,,"6'1""",215,-43.4964318,172.5817965
8482175,JJ Peterka,R,UTA,77,Munich,,DEU,2002-01-14,,"6'0""",189,41.5257541,2.0997217
8477951,Nick Schmaltz,C,UTA,8,Madison,Wisconsin,USA,1996-02-23,,"6'0""",184,43.0746900,-89.3841663
8478831,Kevin Stenlund,C,UTA,82,Stockholm,,SWE,1996-09-20,,"6'3""",213,59.3587062,17.8736682
8479293,Brandon Tanev,L,UTA,13,Toronto,Ontario,CAN,1991-12-31,,"6'0""",189,43.7251226,-79.5514013
8479977,Kailer Yamamoto,R,UTA,56,Spokane,Washington,USA,1998-09-29,,"5'9""",178,47.6571934,-117.4235100
8474013,Ian Cole,D,UTA,28,Ann Arbor,Michigan,USA,1989-02-21,,"6'1""",237,42.2813722,-83.7484616
8480084,Nick DeSimone,D,UTA,57,East Amherst,New York,USA,1994-11-21,,"6'2""",194,43.0183913,-78.6966970
8480434,Sean Durzi,D,UTA,50,Mississauga,Ontario,CAN,1998-10-21,,"6'1""",196,43.5801288,-79.6479803
8478507,John Marino,D,UTA,6,North Easton,Massachusetts,USA,1997-05-21,,"6'1""",200,42.0667665,-71.1036592
8477220,Nate Schmidt,D,UTA,88,St. Cloud,Minnesota,USA,1991-07-16,,"6'0""",197,45.5746430,-94.1205808
8479410,Mikhail Sergachev,D,UTA,98,Nizhnekamsk,,RUS,1998-06-25,,"6'3""",212,55.6412879,51.8160376
8477346,MacKenzie Weegar,D,UTA,52,Ottawa,Ontario,CAN,1994-01-07,,"6'0""",206,45.4041115,-75.7118830
8477970,Vitek Vanecek,G,UTA,41,Havlickuv Brod,,CZE,1996-01-09,,"6'2""",184,49.6069420,15.5795748
8478872,Karel Vejmelka,G,UTA,70,Trebic,,CZE,1996-05-25,,"6'4""",221,49.2151907,15.8816091
8482496,Nils Aman,C,VAN,88,Avesta,,SWE,2000-02-07,,"6'2""",179,60.2166670,16.3333330
8476927,Teddy Blueger,C,VAN,53,Riga,,LVA,1994-08-15,,"6'0""",185,56.9493977,24.1051846
8478444,Brock Boeser,R,VAN,6,Burnsville,Minnesota,USA,1997-02-25,,"6'1""",208,44.7670567,-93.2773887
8480078,Filip Chytil,C,VAN,72,Kromeriz,,CZE,1999-09-05,,"6'2""",210,49.2984191,17.3929804
8478498,Jake DeBrusk,L,VAN,74,Edmonton,Alberta,CAN,1996-10-17,,"6'1""",198,53.5137810,-113.5396230
8480876,Curtis Douglas,C,VAN,42,Oakville,Ontario,CAN,2000-03-06,,"6'9""",242,43.3940055,-79.7520106
8481535,Nils Hoglander,L,VAN,21,Bockträsk,,SWE,2000-12-20,,"5'9""",185,60.2280220,24.5220439
8475169,Evander Kane,L,VAN,91,Vancouver,British Columbia,CAN,1991-08-02,,"6'2""",218,49.2555365,-123.1149370
8481024,Linus Karlsson,C,VAN,94,Landsbro,,SWE,1999-11-16,,"6'1""",178,60.0767933,23.6865749
8484406,Ty Mueller,C,VAN,39,Edmonton,Alberta,CAN,2003-02-26,,"5'11""",185,53.5137810,-113.5396230
8482055,Drew O'Connor,L,VAN,18,Chatham,New Jersey,USA,1998-06-09,,"6'4""",209,40.7409242,-74.3836711
8483499,Liam Ohgren,L,VAN,92,Stockholm,,SWE,2004-01-28,,"6'0""",187,59.3587062,17.8736682
8480012,Elias Pettersson,C,VAN,40,Sundsvall,,SWE,1998-11-12,,"6'2""",176,62.3907552,17.3071024
8482691,Aatu Räty,C,VAN,54,Oulu,,FIN,2002-11-14,,"6'2""",204,65.0117914,25.4701973
8482079,Marco Rossi,C,VAN,93,Feldkirch,,AUT,2001-09-23,,"5'9""",182,47.8647485,7.2730686
8484136,Max Sasson,C,VAN,63,Birmingham,Michigan,USA,2000-09-05,,"6'1""",181,42.5467012,-83.2113192
8484798,Zeev Buium,D,VAN,24,San Diego,California,USA,2005-12-07,,"6'0""",183,32.7174202,-117.1627720
8475762,Derek Forbort,D,VAN,27,Duluth,Minnesota,USA,1992-03-04,,"6'4""",216,46.7838287,-92.1052679
8479425,Filip Hronek,D,VAN,17,Hradec Kralove,,CZE,1997-11-02,,"6'0""",190,50.2143189,15.8320689
8480058,Pierre-Olivier Joseph,D,VAN,7,Laval,Quebec,CAN,1999-07-01,,"6'2""",185,48.0706687,-0.7734022
8483768,Victor Mancini,D,VAN,90,Hancock,Michigan,USA,2002-05-26,,"6'3""",229,47.1268710,-88.5809560
8483678,Elias Pettersson,D,VAN,25,Vasteras,,SWE,2004-02-16,,"6'2""",185,59.6110992,16.5463679
8477969,Marcus Pettersson,D,VAN,29,Skelleftea,,SWE,1996-05-08,,"6'5""",174,64.7520185,20.9593390
8484240,Tom Willander,D,VAN,5,Stockholm,,SWE,2005-02-09,,"6'1""",180,59.3587062,17.8736682
8477967,Thatcher Demko,G,VAN,35,San Diego,California,USA,1995-12-08,,"6'4""",192,32.7174202,-117.1627720
8480947,Kevin Lankinen,G,VAN,32,Helsinki,,FIN,1995-04-28,,"6'2""",190,60.1839934,24.9589871
8484268,Nikita Tolopilo,G,VAN,60,Minsk,,BLR,2000-04-06,,"6'6""",229,53.9441345,27.6662030
8477964,Ivan Barbashev,L,VGK,49,Moscow,,RUS,1995-12-14,,"6'0""",203,55.6918053,37.5556847
8481604,Pavel Dorofeyev,R,VGK,16,Nizhny Tagil,,RUS,2000-10-26,,"6'1""",194,57.8413361,60.0309600
8475343,Nic Dowd,C,VGK,26,Huntsville,Alabama,USA,1990-05-27,,"6'2""",195,34.7298470,-86.5859011
8478403,Jack Eichel,C,VGK,9,North Chelmsford,Massachusetts,USA,1996-10-28,,"6'2""",208,42.6389798,-71.3828403
8476881,Tomas Hertl,C,VGK,48,Praha,,CZE,1993-11-12,,"6'3""",220,50.0490280,14.3137333
8482125,Alexander Holtz,R,VGK,11,Stockholm,,SWE,2002-01-23,,"6'0""",198,59.3587062,17.8736682
8479353,Brett Howden,C,VGK,21,Oakbank,Manitoba,CAN,1998-03-29,,"6'2""",201,-34.9839126,138.8439764
8476448,William Karlsson,C,VGK,71,Marsta,,SWE,1993-01-08,,"6'0""",190,59.6252383,17.8515672
8478434,Keegan Kolesar,R,VGK,55,Brandon,Manitoba,CAN,1997-04-08,,"6'2""",216,-43.2996694,172.6086816
8478483,Mitch Marner,R,VGK,93,Markham,Ontario,CAN,1997-05-05,,"6'0""",180,43.8561273,-79.3035489
8476438,Brandon Saad,L,VGK,20,Pittsburgh,Pennsylvania,USA,1992-10-27,,"6'1""",207,40.4406968,-80.0025666
8476925,Colton Sissons,C,VGK,10,North Vancouver,British Columbia,CAN,1993-11-05,,"6'1""",200,49.3542956,-123.0578131
8482062,Cole Smith,R,VGK,22,Brainerd,Minnesota,USA,1995-10-28,,"6'3""",195,46.3580221,-94.2008288
8475191,Reilly Smith,R,VGK,19,Mimico,Ontario,CAN,1991-04-01,,"6'1""",185,43.6166773,-79.4968048
8475913,Mark Stone,R,VGK,61,Winnipeg,Manitoba,CAN,1992-05-13,,"6'3""",210,49.8825429,-97.1499315
8478397,Rasmus Andersson,D,VGK,4,Malmo,,SWE,1996-10-27,,"6'1""",202,55.6052931,13.0001566
8478396,Noah Hanifin,D,VGK,15,Boston,Massachusetts,USA,1997-01-25,,"6'3""",206,42.3588336,-71.0578303
8477018,Ben Hutton,D,VGK,17,Brockville,Ontario,CAN,1993-04-20,,"6'3""",209,44.6039207,-75.7016829
8481527,Kaedan Korczak,D,VGK,6,Yorkton,Saskatchewan,CAN,2001-01-29,,"6'3""",206,51.2120450,-102.4612430
8478468,Jeremy Lauzon,D,VGK,5,Val-d'Or,Quebec,CAN,1997-04-28,,"6'3""",225,49.1742578,-0.3449304
8475188,Brayden McNabb,D,VGK,3,Davidson,Saskatchewan,CAN,1991-01-21,,"6'4""",215,-43.5463567,172.5145969
8477447,Shea Theodore,D,VGK,27,Aldergrove,British Columbia,CAN,1995-08-03,,"6'2""",197,54.6448939,-6.2429127
8479394,Carter Hart,G,VGK,79,Sherwood Park,Alberta,CAN,1998-08-13,,"6'2""",196,-43.9633266,170.8294016
8478499,Adin Hill,G,VGK,33,Comox,British Columbia,CAN,1996-05-11,,"6'4""",222,49.6727575,-124.9276204
8481033,Akira Schmid,G,VGK,40,Bern,,CHE,2000-05-12,,"6'5""",190,20.0642532,103.9770180
8480289,Morgan Barron,C,WPG,36,Halifax,Nova Scotia,CAN,1998-12-02,,"6'4""",220,-43.4964318,172.5817965
8478398,Kyle Connor,L,WPG,81,Shelby Township,Michigan,USA,1996-12-09,,"6'1""",183,43.5974492,-86.3379509
8484135,Parker Ford,C,WPG,25,Wakefield,Rhode Island,USA,2000-07-20,,"5'9""",181,41.4373240,-71.5014469
8480113,Alex Iafallo,L,WPG,9,Eden,New York,USA,1993-12-21,,"6'0""",201,42.6523734,-78.8954064
8481043,Cole Koepke,L,WPG,45,Two Harbors,Minnesota,USA,1998-05-17,,"6'1""",207,47.0257139,-91.6730523
8483471,Brad Lambert,C,WPG,93,Lahti,,FIN,2003-12-19,,"6'1""",173,60.9826280,25.6613418
8476392,Adam Lowry,C,WPG,17,St. Louis,Missouri,USA,1993-03-29,,"6'5""",210,38.6254063,-90.1900090
8476480,Vladislav Namestnikov,C,WPG,7,Zhukovskiy,,RUS,1992-11-22,,"6'0""",181,53.8907473,59.0129537
8475799,Nino Niederreiter,R,WPG,62,Chur,,CHE,1992-09-08,,"6'2""",218,46.8547470,9.5264904
8474679,Gustav Nyquist,R,WPG,14,Halmstad,,SWE,1989-09-01,,"5'11""",180,56.6739826,12.8574827
8482149,Cole Perfetti,C,WPG,91,Whitby,Ontario,CAN,2002-01-01,,"5'11""",185,-43.4988576,172.5698704
8482765,Isak Rosen,R,WPG,27,Solna,,SWE,2003-03-15,,"6'0""",185,49.2234674,18.7393139
8476460,Mark Scheifele,C,WPG,55,Kitchener,Ontario,CAN,1993-03-15,,"6'3""",207,43.4497181,-80.4910447
8473604,Jonathan Toews,C,WPG,19,Winnipeg,Manitoba,CAN,1988-04-29,,"6'2""",201,49.8825429,-97.1499315
8480014,Gabriel Vilardi,C,WPG,13,Kingston,Ontario,CAN,1999-08-16,,"6'3""",216,44.2449282,-76.5652977
8483526,Danil Zhilkin,C,WPG,53,Moscow,,RUS,2003-12-19,,"6'1""",192,55.6918053,37.5556847
8480196,Jacob Bryson,D,WPG,78,London,Ontario,CAN,1997-11-18,,"5'9""",177,42.9564040,-81.2301775
8476331,Dylan DeMelo,D,WPG,2,London,Ontario,CAN,1993-05-01,,"6'1""",194,42.9564040,-81.2301775
8477938,Haydn Fleury,D,WPG,24,Carlyle,Saskatchewan,CAN,1996-07-08,,"6'4""",207,-43.5412673,172.6370336
8481572,Ville Heinola,D,WPG,34,Honkajoki,,FIN,2001-03-02,,"6'0""",181,61.9930250,22.2637409
8476525,Colin Miller,D,WPG,6,Sault Ste. Marie,Ontario,CAN,1992-10-29,,"6'1""",200,46.5126554,-84.3330301
8477504,Josh Morrissey,D,WPG,44,Calgary,Alberta,CAN,1995-03-28,,"6'0""",195,51.0414312,-114.0176929
8480145,Neal Pionk,D,WPG,4,Omaha,Nebraska,USA,1995-07-29,,"6'0""",190,41.2587459,-95.9383758
8483510,Elias Salomonsson,D,WPG,57,Skelleftea,,SWE,2004-08-31,,"6'0""",172,64.7520185,20.9593390
8480049,Dylan Samberg,D,WPG,54,Saginaw,Minnesota,USA,1999-01-24,,"6'4""",216,46.8591081,-92.4443566
8477480,Eric Comrie,G,WPG,1,Edmonton,Alberta,CAN,1995-07-06,,"6'1""",190,53.5137810,-113.5396230
8476945,Connor Hellebuyck,G,WPG,37,Commerce,Michigan,USA,1993-05-19,,"6'4""",207,42.5911431,-83.4907721
8478463,Anthony Beauvillier,R,WSH,72,Sorel-Tracy,Quebec,CAN,1997-06-08,,"5'11""",181,46.0435235,-73.1165159
8479400,Pierre-Luc Dubois,C,WSH,80,Ste-Agathe-des-Monts,Quebec,CAN,1998-06-24,,"6'4""",220,46.0460720,-74.2799380
8479520,Brandon Duhaime,L,WSH,22,Coral Springs,Florida,USA,1997-05-22,,"6'2""",210,26.2711920,-80.2706044
8483573,Ethen Frank,R,WSH,53,Aurora,Colorado,USA,1998-02-05,,"5'11""",188,39.7405111,-104.8309940
8480144,David Kampf,C,WSH,64,Chomutov,,CZE,1995-01-12,,"6'2""",198,50.4606456,13.4178324
8482148,Hendrix Lapierre,C,WSH,29,Gatineau,Quebec,CAN,2002-02-09,,"6'0""",195,45.4277659,-75.7109760
8484186,Ryan Leonard,R,WSH,9,Northampton,Massachusetts,USA,2005-01-21,,"6'1""",205,42.3178989,-72.6311006
8481580,Connor McMichael,L,WSH,24,Ajax,Ontario,CAN,2001-01-15,,"6'0""",180,-43.5799769,170.6526116
8471214,Alex Ovechkin,L,WSH,8,Moscow,,RUS,1985-09-17,,"6'3""",238,55.6918053,37.5556847
8481656,Aliaksei Protas,L,WSH,21,Vitebsk,,BLR,2001-01-06,,"6'6""",250,55.1930197,30.2070437
8482088,Justin Sourdif,C,WSH,34,Richmond,British Columbia,CAN,2002-03-24,,"6'0""",195,49.1757480,-123.1323732
8478440,Dylan Strome,C,WSH,17,Mississauga,Ontario,CAN,1997-03-07,,"6'4""",200,43.5801288,-79.6479803
8476880,Tom Wilson,R,WSH,43,Toronto,Ontario,CAN,1994-03-29,,"6'4""",225,43.7251226,-79.5514013
8480990,Declan Chisholm,D,WSH,47,Bowmanville,Ontario,CAN,2000-01-12,,"6'1""",205,43.9122995,-78.6891675
8479345,Jakob Chychrun,D,WSH,6,Boca Raton,Florida,USA,1998-03-31,,"6'2""",215,26.3586885,-80.0830984
8480796,Martin Fehérváry,D,WSH,42,Bratislava,,SVK,1999-10-06,,"6'2""",215,48.1559178,17.1313541
8484873,Cole Hutson,D,WSH,44,St. Louis,Missouri,USA,2006-06-28,,"5'11""",175,38.6254063,-90.1900090
8480043,Timothy Liljegren,D,WSH,27,Kristianstad,,SWE,1999-04-30,,"6'1""",200,56.0293778,14.1566859
8475795,Dylan McIlrath,D,WSH,52,Winnipeg,Manitoba,CAN,1992-04-20,,"6'5""",240,49.8825429,-97.1499315
8478911,Matt Roy,D,WSH,3,Detroit,Michigan,USA,1995-03-01,,"6'2""",220,42.3315509,-83.0466403
8480873,Rasmus Sandin,D,WSH,38,Uppsala,,SWE,2000-03-07,,"5'11""",189,59.8461185,17.6828332
8477845,Trevor van Riemsdyk,D,WSH,57,Middletown,New Jersey,USA,1991-07-24,,"6'3""",210,40.3898188,-74.1162152
8479292,Charlie Lindgren,G,WSH,79,Lakeville,Minnesota,USA,1993-12-18,,"6'2""",190,44.6500510,-93.2432791
8480313,Logan Thompson,G,WSH,48,Calgary,Alberta,CAN,1997-02-25,,"6'4""",207,51.0414312,-114.0176929
